BEZ235,GDC0941,MK2206,GSK2334470,Rapamycin,Ku-0063794,CHIR-99021,Sorafenib,PLX4720,Trametinib/DMSO,Erlotinib,Gefitinib,Lapatinib,NVP-TAE684,R428,BMS536924,BMS754807,NVP-AEW541,GSK-1838705A,OSI-906,Vatalanib,Tandutinib,Su6668,Sunitinib,Imatinib,Paclitaxel,Pemetrexed,Carbo plantin,Gemcitabine,Etoposide,Ruxolitinib,PF-573228,Sch727965,VX680,Dasatinib
-0.140458349,-0.285508499,-0.073794267,-0.003549337,-0.286914227,-0.464557971,0.340386098,-0.145896621,0.360921924,-0.175378678,-0.106822483,-0.084324327,0.11659284,-0.16345227,-0.064965895,-0.287990299,-0.216965021,-0.149330988,-0.147203817,-0.115596095,-0.163545798,-0.063119907,0.032574907,-0.081633987,0.016717532,0.196695686,0.006620888,-0.055872185,0.173151373,-0.112578399,-0.161665759,-0.137230094,0.286222291,-0.153142539,-0.160350796
-0.415631393,-0.097062517,-0.107082016,-0.054939752,-0.102929352,-0.174994503,0.010187035,-0.091017382,0.048253693,-0.282310299,0.007028119,-0.016586941,-0.003524193,-0.124580197,-0.075058264,0.107000878,-0.003986648,0.117616695,0.098350754,-0.00478873,0.008076185,0.01526291,0.042335076,0.016944852,0.014016615,0.105212772,0.12011915,-0.054026216,0.091812503,0.078936068,0.104936997,0.079098564,0.066431143,0.089543542,-0.028982303
0.105414117,0.027464208,0.043964676,0.011404348,0.028528878,-0.289614346,-0.101881028,-0.086894044,-0.372387975,0.006791167,-0.056567738,0.01355717,0.000950172,0.190875726,0.086626866,0.187435188,0.037000375,0.203994221,0.168399214,0.115447513,-0.068877713,-0.036898575,0.289388397,0.027405759,0.029901292,0.110925173,-0.095153084,0.007615849,0.039568019,-0.082264026,-0.048301059,0.0964453,0.12867656,-0.075747755,0.151397915
0.273638045,0.231457951,0.049303,-0.038017589,0.059622858,0.30686552,0.254728123,-0.14774478,-0.128067583,-0.532155296,-0.147171411,-0.087658096,0.083827652,-0.009450864,0.091714543,-0.115144918,-0.064257258,-0.099234805,0.072848125,0.077999686,-0.285143066,-0.281452214,-0.246247808,-0.168560386,-0.143278202,-0.325805553,-0.002643546,-0.046082247,-0.115509974,-0.305953694,0.034264346,0.058075344,-0.872276441,-0.116781832,0.34100796
-0.076577547,0.067084809,-0.016232132,-0.0376787,-0.185826881,0.070023966,0.36509325,-0.172894859,0.279123503,0.227373333,0.033295292,0.049372007,0.049541475,-0.102959619,-0.003443479,-0.070896895,-0.07698931,0.008283825,-0.074092348,0.059751964,-0.039010808,0.03068349,-0.118482188,-0.035577998,0.021999269,-0.324719472,-0.053129006,-0.063613346,-0.139405978,-0.1214996,0.000758998,0.039674642,-0.469411548,0.020853035,-0.161366518
0.276838691,-0.104612125,-0.026156521,-0.040071638,0.04210845,-0.068836148,0.096072894,-0.010426041,0.216519159,-0.116279985,0.062959826,0.00184794,-0.042938579,0.141269339,-0.140837589,0.007478559,0.037956062,0.036671663,-0.00548156,-0.019869681,0.08404841,0.064886171,0.178158405,0.056411542,0.067731233,0.071643258,-0.069815511,-0.044008712,-0.024842448,-0.025132785,0.014243231,0.012647044,0.138640914,0.019507346,0.172387678
0.245120218,0.056510228,0.052035421,0.142289671,0.196257402,0.162493033,-0.242574925,0.010732138,0.203029902,0.318567611,0.05338824,0.048292031,0.012012967,0.081492463,-0.033312148,0.354359518,0.137865099,0.359963917,0.157924169,0.216043859,0.107122439,-0.066377835,0.164703781,0.007774644,0.126357713,-0.265716537,-0.211122655,0.027655747,-0.154331427,0.059899144,0.010356895,0.031308949,-0.258336294,0.097356432,0.146553854
0.529857049,0.343666124,0.049245445,0.179456288,0.130960139,0.499109274,0.216698815,0.151584348,-0.018699279,0.057624586,-0.039459634,-0.092479047,0.056210595,-0.36702019,-0.067516167,0.059966662,0.061817729,0.057884796,0.001110535,0.131072817,0.09378521,0.11704932,-0.079566855,0.075201962,0.04897502,-0.010318707,0.095150124,-0.042497737,0.054364194,-0.083313776,-0.155896277,-0.215036066,0.100906038,-0.122185816,-0.059784921
-0.324908569,-0.162910752,-0.070839878,-0.097286136,-0.185354316,-0.331622053,0.224726922,-0.043452151,-0.142876651,-0.370421353,0.008490574,0.008820871,0.13881844,-0.227290523,0.04318906,0.015043432,0.022400383,0.103157556,-0.017656485,0.105374907,-0.005615769,0.060873602,0.009672899,0.035449372,0.020736323,-0.0237512,0.127493127,-0.075852544,0.127436392,-0.146274206,-0.151333457,-0.186449807,0.163441545,-0.012514841,-0.407566044
0.248742233,0.129272654,0.047464873,0.023059115,0.269636125,-0.033345822,-0.172817701,0.022273944,0.147536915,-0.049045407,-0.006679894,0.098878833,0.034797529,0.175866396,0.070719974,0.0902977,-0.024690162,0.086638425,0.028828836,0.047664817,-0.120441648,-0.072049641,-0.057873408,0.031173217,-0.040757783,-0.175496587,-0.187447835,-0.016864022,-0.023539949,-0.296845031,-0.034980703,-0.018735989,0.143252335,-0.11939439,-0.145302769
0.011601165,-0.041166347,0.0139107,-0.047306244,-0.096105805,-0.013873747,-0.223309651,-0.235132822,-0.08719878,-0.462821159,0.07198931,0.0073291,-0.045947994,0.004471398,-0.055783389,0.082170533,0.075429675,0.059909551,0.015636207,0.013611136,-0.066357492,-0.121375533,-0.065789325,-0.03850485,-0.047359849,0.063100426,0.117187365,-0.072685012,0.196538491,0.142775091,0.011599193,-0.041289829,-0.118967847,0.145664533,-0.111106304
-0.136062997,-0.058635083,-0.066702103,-0.093004639,0.050289097,0.148154141,-0.295310706,-0.093600383,-0.149332873,0.075571126,-0.007297018,-0.043435453,-0.063600098,0.027323608,-0.134438031,-0.048398394,-0.104099502,-0.079295203,0.014192991,-0.01930491,0.079909786,-0.047869526,-0.026502973,-0.005650524,-0.034325511,-0.231536749,-0.047589155,0.028823541,0.384628871,0.010316975,-0.044482125,0.037744889,-0.287156871,-0.005816977,0.121091298
-0.250728799,-0.085016018,-0.019552853,-0.023591358,-0.087226613,-0.048875112,-0.174065919,-0.046583852,-0.12914254,-0.163241051,-0.08010552,0.038519724,-0.020923592,-0.006048524,-0.029557265,-0.076682929,-0.02301038,-0.037688294,0.09565451,-0.003878375,-0.033935943,-0.154064858,0.000888872,0.029069472,-0.032766843,-0.202023485,-0.213289963,-0.02694257,-0.178744907,-0.044093489,0.016735262,-0.0479447,-0.391553219,-0.006529282,0.068802019
-0.055267029,0.009777319,0.196209322,0.224087775,-0.099303651,-0.130997662,-0.660049595,-0.393940075,-0.205766474,-0.134319144,0.065621817,0.092725419,-0.116935153,0.06964152,-0.084017938,0.016757603,-0.035635605,-0.092170312,-0.068779828,-0.081016096,0.162457432,0.013392098,-0.006835248,0.069936916,0.018778325,-0.308727198,-0.157474255,-0.003045377,-0.189888246,0.007388572,0.024310184,0.081194605,-0.363249049,-0.057303422,0.169325229
-0.397284512,-0.099010882,-0.018309676,-0.06657491,-0.122254664,-0.025736976,0.000486311,-0.048425376,-0.238776351,-0.531199449,1.158142766,-0.094435622,0.243091023,0.023983823,-0.05919257,0.021562928,0.001553716,0.005430701,-0.078939002,0.001017873,0.195490203,0.122679559,0.037033312,0.063874274,0.069549776,-0.195954438,-0.119844488,-0.064721114,-0.22593628,-0.081501878,0.439498289,-0.020581506,-0.156380806,0.079026714,0.365134664
-0.309459123,-0.172758131,-0.169095226,0.041934674,-0.093143935,-0.049230464,0.034765653,-0.078164104,-0.132247926,-0.106331698,-0.111142052,-0.059760065,-0.016734301,-0.024270833,0.146517437,-0.121730709,-0.141139787,-0.183775874,-0.002378267,-0.069491739,-0.054988671,-0.033692133,-0.132112024,0.091748893,0.045451838,-0.091011347,-0.065107515,-0.131120927,-0.07785465,-0.282716563,-0.191077284,-0.204198696,0.131153025,-0.203419254,-0.218677539
-0.130497385,-0.288908944,-0.070631312,-0.133257138,-0.287144981,-0.224173317,0.349987991,-0.158101183,-0.162557408,-0.532769551,-0.078880161,-0.024326973,0.102580854,-0.031957639,0.174021234,0.035832941,-0.034668868,0.099154071,0.012878075,0.165401124,-0.022904126,0.009373791,0.260020468,-0.020259242,-0.002077258,0.053683489,-0.064525051,-0.03501181,0.050325393,-0.127821496,-0.276500615,-0.117129773,0.28034723,-0.518369048,0.047306029
-0.031901162,-0.262977756,-0.038301577,-0.083412174,-0.221063306,-0.440398988,0.091551845,-0.105317883,-0.041525756,-0.173959181,-0.185077592,-0.077892921,0.062429421,0.100471365,0.153171075,-0.026238633,-0.058346239,0.106125909,0.016253883,0.033652313,-0.067932782,-0.052506015,0.18251858,-0.045965088,0.022762176,0.231529915,0.064846165,-0.035453993,0.280712827,-0.121459528,-0.179546419,-0.1013745,0.440999118,-0.285402019,-0.106880321
-0.406728754,-0.262301534,-0.075092714,-0.095191245,-0.369772504,-0.634293657,0.050176109,-0.172394482,-0.132711133,-0.574712214,-0.06893727,-0.024547763,0.123713753,-0.19139286,0.033453114,-0.20992904,-0.126860607,-0.129422089,-0.141489322,-0.065532876,-0.018207761,-0.023534141,0.058350872,-0.035617092,0.036754262,0.014426775,0.004156037,-0.069381025,0.042607228,-0.078025163,-0.253021522,-0.207857174,0.183055942,-0.317539306,-0.397249656
-0.776569945,-0.132000471,-0.09990498,-0.076732351,-0.220476405,-0.402667046,0.117078956,-0.018642945,-0.019461369,-0.562860962,-0.055838391,-0.011308684,0.003448497,-0.044774196,0.041463817,-0.089531999,-0.071210876,0.034623933,-0.250704065,-0.027716357,0.118589412,0.026304636,-0.126275607,0.09409533,-0.014157622,0.052814266,-0.198381143,0.086443264,0.124934438,0.124916939,-0.066019919,-0.168388179,0.020635002,-0.123303864,-0.26349965
-0.03597634,-0.018600043,0.065936262,0.068588905,-0.099034481,-0.141058521,-0.015689384,-0.01421346,-0.168679419,-0.352069435,-0.089066061,-0.048315916,0.034634076,-0.027368854,-0.038392208,-0.138480506,-0.122233091,-0.047715765,-0.030393603,-0.004296759,-0.030164643,-0.149138501,0.031097029,0.007041746,-0.012786477,-0.185589583,-0.119191195,-0.069406084,-0.007638871,-0.226465871,-0.146994953,-0.06926128,0.20664838,-0.393737765,-0.192003467
0.193358605,0.146266024,0.102828417,0.071526437,0.080711692,0.121053589,-0.15993705,0.060272384,0.012897607,0.227385532,0.033919016,0.042902138,-0.079521083,0.156115733,0.084744996,0.044524314,0.023160693,0.046194075,0.052699081,-0.040955709,0.02027257,-0.00261755,0.003166385,0.035877157,0.004076066,-0.022081861,-0.016643083,-0.010352349,-0.049905861,-0.022875304,0.028055901,0.033875017,0.065322799,-0.075176952,0.00544563
-0.689206831,0.086089606,0.110553882,0.04841147,0.211365904,-0.008913383,-0.430733211,-0.122040123,-0.09571153,-0.485994497,-0.034734841,0.0645117,0.125114143,-0.266289225,-0.035588484,-0.08559448,-0.019695921,0.010889219,-0.0523105,-0.000969486,0.053467753,0.089157248,-0.106602952,0.014216852,0.008075162,-0.20442409,0.191539814,-0.052356105,0.033065114,0.251461757,-0.078149197,-0.133880277,-0.297015207,-0.159768348,-0.798248218
0.174000058,-0.148917041,0.024010614,0.060932878,0.11281039,-0.046923237,-0.157141312,0.107627413,-0.180145741,0.039899209,-0.172671858,-0.170346976,-0.209517424,-0.06537999,-0.201532823,-0.306764244,-0.090239141,-0.192036155,-0.256959648,-0.334084907,-0.159189395,-0.066686027,-0.16162349,-0.054648146,0.030419441,-0.116202121,-0.013099998,-0.03679099,0.110018422,-0.1027423,0.088159145,0.064042929,-0.285722283,0.234121238,0.088337198
-0.19316149,-0.006115073,0.01128411,0.033742975,-0.045079949,-0.073882514,-0.068908246,-0.160395631,-0.204442907,-0.073198374,0.053294467,0.002934536,-0.04446684,-0.05446582,0.015523976,-0.008905941,-0.006671434,-0.029476208,-0.056482324,-0.004646181,-0.016536561,0.087916989,-0.081298425,-0.01894709,-0.020638713,-0.061925445,0.08125363,0.040219996,-0.048112465,0.292760086,-0.0387913,-0.059521673,0.113945855,-0.045775954,0.112621063
-0.052257061,0.338994129,-0.003608703,-0.0209055,0.026550446,-0.053311945,-0.076128052,-0.143822987,0.086076734,-0.082028375,-0.037254876,0.009064378,0.000621656,-0.026874938,0.00567114,-0.076067908,0.103953037,0.023733636,0.005878237,0.042055979,0.033896767,0.068278195,-0.005855696,-0.036941306,0.101434813,0.075928401,0.011258426,0.060950267,0.061994361,0.050924054,0.044807644,-0.029249604,-0.227477315,0.170019881,-0.083154831
0.260213297,0.416016463,0.088078006,0.085577795,0.301869571,0.003776742,-0.108804638,0.025478697,0.609350022,0.784541636,-0.035574379,-0.045545611,-0.116343331,0.088481312,-0.173199252,-0.324278901,-0.034171633,-0.11356866,-0.077847321,-0.145492172,0.034077999,0.044095295,-0.021075719,0.030815939,-0.029184938,0.91236246,0.545047664,-0.014333782,0.312432215,0.147287709,-0.135557187,-0.092868132,-0.114805681,-0.069086703,-0.116501913
0.125910013,0.202653536,0.047597597,0.084511079,0.160192817,0.177474977,0.181921174,0.288610278,-0.201593347,-0.430300832,-0.006311198,-0.01679128,0.027097111,0.015990706,-0.061331004,-1.49E-05,-0.00993652,0.006404979,0.005347266,0.027072486,0.030577267,-0.003728673,-0.048018208,-0.001499174,0.036128067,0.299170451,0.313001066,0.127421605,0.3266599,0.28368981,-0.009887824,-0.027661381,0.19169872,-0.143243893,0.093567636
-0.302089593,-0.221954985,0.013795318,-0.040635168,-0.15408946,-0.122358198,0.094606224,0.063693712,-0.102997531,-0.368144567,0.055161838,0.161200723,0.247910335,-0.056695147,0.188067011,0.113644365,0.092777292,0.10390186,0.042054486,0.030966727,-0.02633319,0.049347391,-0.02658373,0.037359655,0.032129543,0.01788208,0.020475462,0.117734515,-0.015145535,0.162023776,0.129694797,-0.103924978,-0.65891116,0.253023283,-0.433071767
-0.40884452,-0.106853472,-0.227694512,-0.003461803,0.009896613,-0.048244099,-0.312451929,0.118110574,-0.129407442,0.20826218,0.150756097,0.014589495,-0.273579667,0.253071375,-0.218491764,-0.380586537,-0.191359607,-0.559574033,-0.405667148,-0.447269652,0.03148815,-0.235984392,0.05886915,0.071472931,-0.147145327,-0.444678937,-0.359896123,0.080765768,-0.341147379,0.0711715,0.231038246,0.348611924,-0.515180769,-0.046505211,0.440912969
0.747476118,0.163027579,0.049828033,0.122156852,0.289315526,0.741764708,-0.056614017,0.078523163,0.041078448,-0.635769474,0.042783241,0.046301305,-0.107948635,0.336529338,-0.046270615,0.035807595,0.038364738,0.014871226,0.010108857,-0.036084231,0.073232234,-0.06641281,0.146909646,0.008195405,0.036780077,0.018393492,-0.145242653,0.064763401,-0.231004617,-0.063769484,0.10966349,0.05579534,-0.129311095,0.035459111,0.122851154
0.483453264,0.290597062,0.133155039,0.123519118,0.326147332,0.575078062,-0.212232308,0.12839258,0.088764734,0.577779181,0.073142973,0.06114824,-0.010619494,0.19973275,0.395955446,0.243132335,0.122659914,0.147058325,0.168682126,0.088722141,0.097131422,0.142953521,0.068411697,0.213841578,0.054616278,-0.150869616,-0.090412554,0.024867887,-0.18813987,-0.150832909,-0.091275676,0.156371962,0.185545696,-0.115358631,-0.41054492
-0.272173901,-0.340215631,-0.212864394,-0.280255993,-0.356384595,-0.447610405,0.482134406,0.396013796,-0.023555927,1.065542807,0.073292869,0.101301111,0.153802979,-0.245044656,0.512551915,-0.017777353,-0.020626264,0.084900797,-0.093148195,-0.049939448,0.099689159,0.16080576,-0.105886887,0.077816581,0.327367909,0.277790955,0.250724826,0.014447625,0.226872331,0.158281302,0.176233981,-0.004507792,0.11478992,0.284961892,-0.511821637
0.041898699,0.259363289,0.054577458,0.054258851,0.243817253,0.280052585,-0.219152992,0.290164519,0.026811263,1.359343625,0.11253615,0.024004818,-0.300945526,0.322502958,-0.198868499,0.19567384,0.061722513,-0.023087521,-0.01390341,-0.190579534,0.122817304,-0.077474035,0.069691475,0.087370618,-0.136659303,-0.389185972,-0.69160416,0.164299295,-0.917380718,-0.047735215,0.242679571,0.111842202,-0.56609439,-0.006317894,0.195771093
0.564594985,0.119450873,-0.049427374,0.036275009,0.30965271,0.545633895,-0.194517749,0.146643235,-0.022017629,0.762764292,0.160846558,0.101086487,-0.10835636,0.223717326,0.059297991,0.064965681,-0.002582917,-0.100252287,-0.079626105,-0.204674315,0.058264124,0.003862356,0.098988032,0.112967622,-0.024871688,-0.090906751,-0.172049299,0.028616582,-0.246727198,-0.058012001,0.184631482,0.176039592,0.149410236,0.153597195,0.150739993
0.134522359,0.320258305,0.00665386,0.019020158,0.610809265,0.301580695,-0.231642163,0.090044416,-0.0471508,-1.600834813,0.08475263,0.039014137,-0.097753128,0.474075649,-0.047068527,0.159453174,0.201086244,0.088831039,0.076720256,0.022185974,0.166684545,0.038171704,0.023778013,0.136972567,-0.171821512,-0.139454385,-0.226411388,0.138203459,-0.392862803,-0.075427791,0.369008492,0.099711082,-0.240098066,0.195515121,0.257438162
-0.22422346,0.194250965,0.392380043,0.135634791,0.043749534,0.113866047,0.358206407,-0.014898795,0.104981997,-0.553465612,-0.093153855,-0.09350327,0.095921342,0.011685012,-0.046670687,-0.223880684,-0.040846584,-0.067572072,-0.144671778,0.019593472,0.002539441,0.069462861,0.004524425,0.054475496,0.015746043,-0.044838214,-0.300952243,-0.025480477,-0.300817206,-0.168916341,-0.346759902,-0.226300265,-0.787365504,0.091673899,-0.393827538
0.40183389,0.113354504,0.087481558,-0.005760235,0.086675453,0.334740382,-0.135982366,-0.009634421,-0.220751887,-0.017026973,0.042010111,-0.009267487,-0.000243884,0.001924464,0.026852244,-0.051668212,-0.09890251,-0.035577126,-0.018061189,0.00703867,0.023851656,-0.027705945,0.019950657,0.013528115,0.005457447,-0.12014194,-0.062091514,-0.013307109,-0.107350788,0.056019838,0.026506685,-0.023053736,-0.196168268,0.061473878,-0.050426114
0.644467475,0.257604132,0.114296872,0.051344299,0.178362786,0.264302451,0.050299819,-0.009711529,0.122467753,-0.041421091,-0.004130496,0.014570706,-0.042936937,0.12826732,0.176118172,-0.090484946,-0.041343439,-0.016882354,-0.037604729,-0.082115372,-0.005326377,-0.017468922,0.029233132,-0.016427939,0.022413174,-0.072217688,-0.006053539,0.010814034,-0.052810833,-0.094355869,0.06445619,0.073562659,0.29969895,-0.066878632,0.170357234
-0.077080048,0.043384195,-0.002476678,-0.035744842,-0.019446217,0.116613646,-0.111175004,0.100254604,-0.075363639,0.073799358,0.046734335,0.005256488,0.006732469,0.086114926,0.090857055,0.018522573,0.033028466,0.017009993,0.141587551,-0.012105013,0.030128506,0.102187001,-0.090565786,0.027791014,0.068591757,-0.060114398,-0.08577721,0.005182257,-0.165426844,-0.010863036,0.068223028,0.074305888,-0.417213743,0.174675582,0.049118879
0.323399684,0.308038612,0.120147291,0.074318871,0.235831901,0.523798815,-0.379026569,0.076560131,-0.139998128,0.210110428,0.066499781,0.006607262,-0.067368759,0.216874107,-0.084695661,0.114951957,0.089329031,-0.045873914,0.040542978,-0.000521162,0.084748815,0.023009149,-0.096060509,0.032998115,-0.062977177,0.007184254,0.0716642,0.039698307,-0.001676771,0.304464642,0.023398962,0.106481203,-0.20722915,-0.113391596,0.317490005
-0.277216389,-0.105446338,-0.036278949,-0.057187134,0.026692678,0.339371678,-0.010601419,-0.059041653,-0.022025632,-0.110163668,0.057505259,0.07050429,0.104602659,-0.07586043,0.044730028,0.008480192,-0.02170168,0.011795708,0.005559742,0.080165572,0.093559776,0.094579646,-0.037744666,0.107373167,0.163967693,0.044772937,0.093764541,0.065336216,-0.006258153,-0.002661111,0.033793495,-0.009490484,-0.367223308,0.174343927,-0.144096233
-0.277835363,0.116001411,-0.007551456,-0.026933592,-0.345761941,-0.18509219,-0.098771349,-0.420630117,-0.038738496,-0.883546947,0.007917998,0.064903423,0.13015969,-0.152733805,-0.044155865,-0.140996297,-0.026756323,0.041439379,-0.015148951,0.038625292,0.062821204,0.064417868,-0.004344306,-0.006191196,0.167533395,0.230558363,-0.221035143,0.072777707,-0.505108002,0.008979081,-0.100865246,0.029558384,-1.325920142,-0.007113976,-0.069308519
-0.491570351,-0.488588629,-0.021566268,-0.090205348,-0.430026421,-0.628914827,0.303948184,-0.011803093,-0.043263445,-0.382811195,0.022296554,-0.000373997,0.115988846,-0.187120475,-0.101340473,-0.137484674,0.000316163,0.026348933,-0.065634443,-0.046009076,0.159244845,0.199635139,-0.056602788,-0.002502196,0.185776052,0.371535527,0.01446363,0.026924974,0.075301332,0.142068954,-0.008148874,-0.121723435,0.005809896,0.240327022,-0.207629348
-0.362697409,-0.010238508,0.028374227,0.077286793,-0.044342423,-0.040300097,0.112762495,0.255433592,0.402771672,0.521000094,-0.006518055,-0.01675181,-0.127137926,0.031976735,-0.125513135,0.01660168,-0.032595659,0.031126766,0.105526879,-0.14655793,0.059318566,-0.188952133,0.293313484,0.018077509,0.094055065,-0.355108479,-0.580941036,0.018835677,-0.446731956,-0.13086213,0.023180353,0.122673355,-0.294034928,-0.162164747,0.045574061
-0.76360825,-0.230286602,-0.183751675,-0.068454011,0.020806706,-0.305147446,-0.239799223,0.135168772,-0.203138844,0.592554156,0.040177695,0.10229896,-0.02469241,0.232317306,-0.002712562,0.305059722,0.175264215,0.084479276,-0.130437143,0.051680681,-0.017264819,-0.035061783,-0.147450787,0.022211126,-0.182088992,-0.294526144,-0.267482401,0.07958157,-0.336263964,0.117660479,0.284169218,0.146560938,0.372290485,-0.131217498,-0.072586767
-0.053159524,-0.198004919,-0.160767226,-0.170017781,-0.157798305,-0.222991144,0.177049227,-0.019748539,-0.113262311,-0.262666666,-0.097439912,-0.032394086,0.029849136,-0.066589413,-0.004240933,0.012009032,-0.019193367,0.040586565,0.011832762,0.070924754,-0.0028336,-0.018209977,0.115594441,-0.003641234,-0.008836786,0.044606661,0.1024226,-0.05979694,0.054737379,0.007979944,-0.09053105,-0.083558355,0.18669988,-0.003369366,-0.13406379
-0.205064884,-0.014248242,0.052755879,-0.04851474,0.026660485,0.023383727,-0.48998456,0.007197683,-0.082952487,-0.294520663,0.03854288,-0.022787975,-0.063295576,-0.020641297,-0.02493294,-0.029825841,-0.060722648,-0.093608948,-0.032420361,-0.045635304,-0.01699329,-0.053180312,-0.123344523,-0.009466191,-0.062717054,-0.170006886,0.201371815,0.071215363,0.169305935,0.012830396,-0.088016547,-0.108840538,-0.196516583,-0.251372178,-0.306359507
0.193822449,0.046388909,0.003584783,0.160700472,-0.058101246,-0.143529236,0.205338387,0.053822796,0.405061845,0.337674338,0.080202917,-0.038819557,0.016801197,-0.171478095,0.031149267,-0.474623709,-0.370502499,-0.363648514,-0.251208105,-0.389253654,-0.334176704,-0.145107875,-0.165039992,0.028992802,-0.0371423,-0.278485413,-0.103950663,-0.023537342,-0.0650031,-0.219671071,0.00497258,0.023617989,-0.130970869,0.126379517,-0.242337474
-0.072115716,-0.039443009,-0.08600637,0.132109859,-0.128024051,-0.113327506,0.595788574,-0.098077115,0.172008089,-1.335160237,-0.123075409,-0.064214451,-0.162191225,-0.025955073,-0.584723453,-0.2450671,-0.024562043,-0.243884988,-0.082012439,-0.199144311,-0.000899609,-0.073651049,0.022266779,-0.099557532,0.002449215,-0.331371411,-0.298880851,0.034034322,-0.341509388,-0.447436878,-0.077772216,-0.165057444,-0.006441038,-0.510230438,-0.088000452
-0.558363959,-0.01388653,-0.121461244,-0.086128235,0.073465122,-0.532889529,-0.256297637,0.193613289,0.347881843,-0.061905493,0.00414061,0.041822791,0.014845577,0.044895503,-0.207474002,0.11965789,0.034043368,0.109375518,-0.041289803,0.117926988,0.086341453,0.093541369,-0.107651268,0.073529844,-0.082336914,-0.224111238,-0.044972558,0.031239156,0.062731593,-0.156459713,-0.002028521,-0.037414142,0.376115307,-0.198697079,-0.563372315
-0.610324686,-0.225354131,-0.030976443,-0.050025301,-0.117191842,-0.184511293,-0.098470487,0.010245613,0.059206431,-0.092977012,0.014255638,0.06246433,0.107657184,0.027066,-0.032119852,-0.138112498,-0.130034695,-0.165791747,-0.025724548,-0.043558617,0.073141704,0.039248977,-0.072187835,0.026721703,0.010530008,-0.204541707,-0.366872212,0.019758916,-0.422207757,-0.106542978,0.049994308,0.042613503,-0.731576957,0.090600704,-0.109339558
-0.305992371,0.045740516,0.002598557,0.046444384,0.045120374,-0.070848292,-0.219400847,0.048196816,0.036943849,-0.185021379,0.020887091,0.05855034,0.012362302,-0.035152931,-0.062042606,0.026807876,0.028024526,0.004230194,-0.016319676,-0.024504532,0.107333208,0.014527376,0.266667383,0.042831241,-0.00502652,0.004614949,-0.388642814,0.10474287,-0.249369451,0.091857558,0.013139104,0.031525093,-0.762815891,0.062105805,0.071628074
0.750459833,0.219497446,0.284436951,0.113179486,0.642807655,0.573542524,-0.220814345,-0.087556967,-0.139003703,-0.314720678,-0.15363618,-0.114748687,0.037507645,0.229498132,0.4087945,-0.081124684,-0.067993331,0.100927123,0.045290008,0.109498959,0.016525541,-0.047990523,0.22922387,0.00410703,0.039091953,0.399450358,-0.08247853,0.098434989,0.130887569,-0.071448775,-0.266950931,-0.095552091,0.271329444,-0.138578235,0.337656586
-0.1759141,-0.056573154,-0.077913481,0.111886502,-0.017963425,-0.078230364,-0.000882104,0.012713591,0.041661733,0.094504839,0.061558815,-0.003856978,-0.101497074,-0.030280112,-0.128215651,-0.050699675,-0.050609668,-0.121362271,-0.048476872,-0.080620886,-0.067816361,-0.02479027,-0.090278612,0.073897515,-0.071828357,0.044933086,0.059661609,-0.014313121,0.035705809,0.057508158,0.148856968,0.099059745,-0.181420668,0.13727877,0.05337937
-0.10284684,-0.132654568,-0.098978847,-0.067577037,-0.012719201,-0.142992417,-0.034663783,-0.090908136,0.128162388,0.135091022,0.037731823,0.024125778,-0.04660751,-0.063863246,-0.096818956,0.018059637,-0.023910183,-0.040165175,-0.005369499,-0.082476315,-0.015565167,-0.000402173,-0.078858983,0.00845059,-0.076883806,-0.05598187,0.102395051,-0.006411533,0.048505862,-0.019006225,0.095157518,0.055847985,-0.178068445,0.118410513,0.034151743
0.261744203,-0.098800722,0.052802389,-0.048366458,-0.148271683,0.126021969,0.206264725,-0.057933632,-0.074470761,-0.219101324,-0.008522307,-0.038605403,0.167535875,-0.171114277,0.068669002,-0.120597636,-0.059403959,-0.004467759,-0.078168029,0.096430169,0.035918276,0.069398923,-0.100896594,-0.005759564,0.018702589,0.078146404,0.256479705,-0.045839615,0.02335976,-0.05527166,-0.081716744,-0.068448133,-1.512772334,-0.030336621,0.042155447
-0.027379585,-0.030643465,-0.001349982,-0.124297473,-0.044556483,-0.13123259,-0.109256029,0.087368531,0.005090425,0.150162167,0.032683199,0.039070422,0.000514766,0.1113512,0.001237468,0.088328652,0.031056679,0.085695735,0.063746679,-0.01027296,-0.01409837,-0.054098718,-0.043637297,-0.056803252,-0.061508185,-0.043122591,-0.123026976,0.005239499,-0.124387734,0.010998963,0.093992493,-0.027130365,-0.493427883,0.010954991,0.058241328
0.122769559,0.136940297,0.098356604,0.123063282,0.055854159,0.183785553,-0.050417055,0.077748765,-0.162369222,-0.02249836,-0.012620485,0.051239649,0.056574866,0.240244376,0.216259004,-0.080863573,-0.031866352,0.054745007,0.015839218,-0.007165066,-0.039137626,-0.120423901,-0.067672401,-0.045410938,0.055745424,-0.374632997,-0.25519926,0.018611954,-0.214810689,-0.126346994,-0.068427969,-0.02021258,-0.292199313,-0.287940071,0.167918293
-0.03262412,-0.051954204,0.032611263,-0.019926563,-0.082248517,-0.061929485,0.006215621,-0.00756182,-0.00903544,2.82E-05,-0.044779814,-0.041755312,0.079736608,0.034711556,-0.004563978,-0.11200496,-0.092640361,-0.08825769,-0.049212617,-0.035162154,-0.008021354,-0.048031075,-0.022701075,0.005139043,-0.034587375,-0.029677695,-0.073665638,-0.012125676,-0.058075387,-0.061673975,-0.032037883,-0.013258606,-0.147730965,-0.104754251,-0.177399023
